"Kernel Name","gemm_kernel_tcgen05(Gemm_params)",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Derivative Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7ffc6dc010f0","      IMAD.MOV.U32 R6, RZ, RZ, RZ","1","0","1","7168","229376","229376","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01100","      PLOP3.LUT P3, PT, PT, PT, PT, 0x80, 0x8","1","0","1","7168","229376","229376","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01110","@P3   SHF.L.U32 R7, R16, 0x1f, RZ","5","5","5","17920","573440","401408","32","22","10","10","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"0x7ffc6dc01120","@P2   SHF.L.U32 R9, R15, 0x1f, RZ","1","1","1","17920","573440","562016","32","31","9","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7ffc6dc01130","@P3   SYNCS.PHASECHK.TRANS64.TRYWAIT P6, [UR5+0x10], R7","4","2","4","17920","573440","401408","32","22","9","10","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7ffc6dc01140","@P0   SHF.L.U32 R10, R14, 0x1f, RZ","1","0","1","17920","573440","573440","32","32","10","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01150","@P1   SHF.L.U32 R11, R13, 0x1f, RZ","0","0","0","17920","573440","573440","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01160","@P2   SYNCS.PHASECHK.TRANS64.TRYWAIT P5, [UR5+0x18], R9","0","0","0","17920","573440","562016","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01170","@P3   SEL R6, RZ, 0x1, !P6","298","298","298","17920","573440","401408","32","22","9","10","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","298","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01180","@P0   SYNCS.PHASECHK.TRANS64.TRYWAIT P3, [UR5+0x20], R10","1","0","1","17920","573440","573440","32","32","10","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01190","@P2   SEL R5, RZ, 0x1, !P5","282","282","282","17920","573440","562016","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","282","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","282","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc011a0","@P1   SYNCS.PHASECHK.TRANS64.TRYWAIT P6, [UR5+0x28], R11","1","0","1","17920","573440","573440","32","32","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc011b0","      ISETP.NE.AND P2, PT, R5, RZ, PT","2","1","2","17920","573440","573440","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7ffc6dc011c0","@P0   SEL R4, RZ, 0x1, !P3","6","4","6","17920","573440","573440","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc011d0","      ISETP.EQ.OR P0, PT, R6, RZ, !P2","0","0","0","17920","573440","573440","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc011e0","      ISETP.EQ.AND P3, PT, R6, RZ, PT","0","0","0","17920","573440","573440","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc011f0","      ISETP.EQ.OR P5, PT, R4, RZ, P0","0","0","0","17920","573440","573440","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01200","      PLOP3.LUT P2, PT, P2, PT, PT, 0x8, 0x80","0","0","0","17920","573440","573440","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01210","      ISETP.EQ.AND P0, PT, R4, RZ, PT","1","0","1","17920","573440","573440","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01220","@P1   SEL R3, RZ, 0x1, !P6","34","33","34","17920","573440","573440","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01230","      ISETP.EQ.OR P5, PT, R3, RZ, P5","1","0","1","17920","573440","573440","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01240","      ISETP.EQ.AND P1, PT, R3, RZ, PT","0","0","0","17920","573440","573440","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01250","@P5   BRA 0x7ffc6dc01110","4","4","4","17920","573440","344064","32","19","13","13","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x7ffc6dc01260","      BAR.SYNC.DEFER_BLOCKING 0x0","1","0","1","7168","229376","229376","32","32","13","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01270","      R2UR UR6, R12","0","0","0","7168","229376","229376","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01280","      BSSY.RECONVERGENT B0, 0x7ffc6dc01460","5","5","5","7168","229376","229376","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7ffc6dc01290","      LDS R5, [R0+UR5+0x6100]","1","0","1","7168","229376","229376","32","32","0","0","0","Shared","Load","32","0","4","21504","28672","7168","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc012a0","      LDS R3, [R2+UR5+0x6900]","1","1","1","7168","229376","229376","32","32","0","0","0","Shared","Load","32","0","4","21504","28672","7168","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7ffc6dc012b0","      LDS R4, [R2+UR5+0x6b00]","1","0","1","7168","229376","229376","32","32","0","0","0","Shared","Load","32","0","4","21504","28672","7168","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc012c0","      STTM tmem[UR6], R5","10","10","10","7168","229376","229376","32","32","0","0","0","Tmem","Store","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0"
"0x7ffc6dc012d0","      STTM tmem[UR9+0x44], R3","3","3","3","7168","229376","229376","32","32","0","0","0","Tmem","Store","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"0x7ffc6dc012e0","      STTM tmem[UR9+0x45], R4","7","7","7","7168","229376","229376","32","32","0","0","0","Tmem","Store","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0"
"0x7ffc6dc012f0","      FENCE.VIEW.ASYNC.T","0","0","0","7168","229376","229376","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01300","@P4   BRA 0x7ffc6dc01450","0","0","0","7168","229376","227584","32","31","1","1","1792","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01310","      PLOP3.LUT P0, PT, PT, PT, PT, 0x80, 0x8","1","1","1","1792","1792","1792","1","1","30","31","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01320","      UISETP.NE.AND UP0, UPT, UR4, URZ, UPT","0","0","0","1792","1792","1792","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01330","      UMOV UR6, 0x0","0","0","0","1792","1792","1792","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01340","      UMOV UR7, 0x8100480","0","0","0","1792","1792","1792","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01350","      UMOV UR15, 0xc0004010","0","0","0","1792","1792","1792","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01360","      UMOV UR11, 0xc0004010","0","0","0","1792","1792","1792","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01370","@P0   ELECT P1, URZ, PT","0","0","0","1792","1792","1792","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01380","      UTCOMMA.4X gdesc[UR14], gdesc[UR10], tmem[UR9], tmem[UR6], idesc[UR7], tmem, [UR36], UP0","0","0","0","1792","1792","1792","1","1","0","31","0","TmemShared","Load,Store","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01390","@P1   PLOP3.LUT P0, PT, P1, PT, PT, 0x8, 0x80","0","0","0","1792","1792","1792","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc013a0","      PLOP3.LUT P1, PT, PT, PT, PT, 0x8, 0x80","0","0","0","1792","1792","1792","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc013b0","@P0   BRA.U.ANY 0x7ffc6dc01370","0","0","0","1792","1792","0","1","0","1","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc013c0","      UIADD3 UR6, UR5, 0x8, URZ","1","1","1","1792","1792","1792","1","1","1","31","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7ffc6dc013d0","      PLOP3.LUT P0, PT, PT, PT, PT, 0x80, 0x8","0","0","0","1792","1792","1792","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc013e0","      UMOV UR7, URZ","1","0","1","1792","1792","1792","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc013f0","      UMOV UR6, UR6","1","0","1","1792","1792","1792","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01400","@P0   ELECT P1, URZ, PT","0","0","0","1792","1792","1792","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01410","      UTCBAR [UR6], URZ","2","0","2","1792","1792","1792","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01420","@P1   PLOP3.LUT P0, PT, P1, PT, PT, 0x8, 0x80","0","0","0","1792","1792","1792","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01430","      PLOP3.LUT P1, PT, PT, PT, PT, 0x8, 0x80","0","0","0","1792","1792","1792","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01440","@P0   BRA.U.ANY 0x7ffc6dc01400","2","2","2","1792","1792","0","1","0","1","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7ffc6dc01450","      BSYNC.RECONVERGENT B0","3","3","3","8960","229376","229376","25","25","25","7","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1"
"0x7ffc6dc01460","      IMAD.U32 R6, RZ, RZ, UR5","9","7","9","7168","229376","229376","32","32","7","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x7ffc6dc01470","      SHF.L.U32 R9, RZ, 0x1f, RZ","0","0","0","7168","229376","229376","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01480","      VIADD R6, R6, 0x8","0","0","0","7168","229376","229376","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01490","      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR5+0x8], R9","2","1","2","12544","401408","401408","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7ffc6dc014a0","@!P0  BRA 0x7ffc6dc01490","46","46","46","12544","401408","172032","32","13","19","19","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","0","1"
"0x7ffc6dc014b0","      LDS R5, [R0+UR5+0x6104]","4","2","4","7168","229376","229376","32","32","19","0","0","Shared","Load","32","0","4","21504","28672","7168","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7ffc6dc014c0","      R2UR UR6, R12","1","0","1","7168","229376","229376","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc014d0","      ISETP.NE.AND P0, PT, R8, RZ, PT","0","0","0","7168","229376","229376","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc014e0","      LDS R3, [R2+UR5+0x6904]","1","0","1","7168","229376","229376","32","32","0","0","0","Shared","Load","32","0","4","21504","28672","7168","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc014f0","      PLOP3.LUT P1, PT, PT, PT, PT, 0x8, 0x80","1","0","1","7168","229376","229376","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01500","      PLOP3.LUT P2, PT, P0, PT, PT, 0x8, 0x80","0","0","0","7168","229376","229376","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01510","      LDS R4, [R2+UR5+0x6b04]","0","0","0","7168","229376","229376","32","32","0","0","0","Shared","Load","32","0","4","21504","28672","7168","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01520","      VOTEU.ALL UP0, P0","2","2","2","7168","229376","229376","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7ffc6dc01530","      VOTEU.ALL UP1, P0","0","0","0","7168","229376","229376","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01540","@!UP0 UMOV UR28, 0x0","2","1","2","7168","229376","57344","32","8","24","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7ffc6dc01550","@!UP0 UMOV UR29, 0x8100480","1","0","1","7168","229376","57344","32","8","0","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01560","@!UP0 UMOV UR7, 0xc0004010","0","0","0","7168","229376","57344","32","8","0","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01570","@!UP0 UMOV UR26, UR12","0","0","0","7168","229376","57344","32","8","0","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01580","@!UP0 UMOV UR27, 0xc0004010","1","0","1","7168","229376","57344","32","8","0","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc01590","      STTM tmem[UR6], R5","3","2","3","7168","229376","229376","32","32","24","0","0","Tmem","Store","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"0x7ffc6dc015a0","@!UP0 UMOV UR6, UR18","0","0","0","7168","229376","57344","32","8","24","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffc6dc015b0","      STTM tmem[UR9+0x44], R3","5","4","5","7168","229376","229376","32","32","24","0","0","Tmem","Store","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
