"Kernel Name","gemm_kernel_tcgen05(Gemm_params)",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Derivative Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7ffbdb4018f0","      VOTEU.ALL UP1, P1","0","0","0","14336","458752","458752","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401900","      PLOP3.LUT P2, PT, P1, PT, PT, 0x8, 0x80","0","0","0","14336","458752","458752","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401910","@!UP0 UMOV UR16, 0x0","3","1","3","14336","458752","114688","32","8","24","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7ffbdb401920","@!UP0 UMOV UR17, 0x8200480","0","0","0","14336","458752","114688","32","8","0","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401930","@!UP0 UMOV UR8, UR56","0","0","0","14336","458752","114688","32","8","0","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401940","@!UP0 UMOV UR9, 0xc0004010","1","0","1","14336","458752","114688","32","8","0","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401950","@!UP0 UMOV UR10, UR58","0","0","0","14336","458752","114688","32","8","0","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401960","@!UP0 UMOV UR11, 0xc0004010","1","0","1","14336","458752","114688","32","8","0","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401970","@P2   ELECT P0, URZ, PT","2","1","2","14336","458752","3584","32","0","8","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7ffbdb401980","@!UP1 UTCOMMA.4X gdesc[UR8], gdesc[UR10], tmem[UR4], tmem[UR16], idesc[UR17], tmem, [UR52], UPT","1","0","1","14336","458752","114688","32","8","8","24","0","TmemShared","Load,Store","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401990","@P0   PLOP3.LUT P2, PT, P0, PT, PT, 0x8, 0x80","13","11","13","14336","458752","3584","32","0","8","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11"
"0x7ffbdb4019a0","      PLOP3.LUT P0, PT, PT, PT, PT, 0x8, 0x80","1","1","1","14336","458752","458752","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7ffbdb4019b0","@P2   BRA.U.ANY 0x7ffbdb401970","10","9","10","14336","458752","0","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"
"0x7ffbdb4019c0","      R2UR UR8, R3","3","3","3","14336","458752","458752","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7ffbdb4019d0","@!P1  IMAD.MOV.U32 R7, RZ, RZ, RZ","1","0","1","14336","458752","3584","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb4019e0","      PLOP3.LUT P0, PT, PT, PT, PT, 0x8, 0x80","1","0","1","14336","458752","458752","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb4019f0","      VOTEU.ALL UP1, P1","1","0","1","14336","458752","458752","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401a00","      PLOP3.LUT P2, PT, P1, PT, PT, 0x8, 0x80","1","0","1","14336","458752","458752","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401a10","@!P1  R2UR UR9, R7","3","3","3","14336","458752","3584","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7ffbdb401a20","      IMAD.U32 R6, RZ, RZ, UR8","11","9","11","14336","458752","458752","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"
"0x7ffbdb401a30","@!P1  R2UR UR8, R6","7","6","7","14336","458752","3584","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"0x7ffbdb401a40","@!UP0 UMOV UR8, UR8","7","7","7","14336","458752","114688","32","8","8","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"
"0x7ffbdb401a50","@P2   ELECT P0, URZ, PT","9","8","9","14336","458752","3584","32","0","8","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8"
"0x7ffbdb401a60","@!UP1 UTCBAR [UR8], URZ","2","0","2","14336","458752","114688","32","8","8","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401a70","@P0   PLOP3.LUT P2, PT, P0, PT, PT, 0x8, 0x80","4","3","4","14336","458752","3584","32","0","8","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7ffbdb401a80","      PLOP3.LUT P0, PT, PT, PT, PT, 0x8, 0x80","0","0","0","14336","458752","458752","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401a90","@P2   BRA.U.ANY 0x7ffbdb401a50","9","8","9","14336","458752","0","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8"
"0x7ffbdb401aa0","      IMAD.MOV.U32 R2, RZ, RZ, 0x1","5","4","5","14336","458752","458752","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x7ffbdb401ab0","      SHF.L.U32 R2, R2, 0x1f, RZ","4","3","4","14336","458752","458752","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7ffbdb401ac0","      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR15+0x8], R2","9","8","9","14336","458752","458752","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8"
"0x7ffbdb401ad0","@!P0  BRA 0x7ffbdb401ac0","45","44","45","14336","458752","0","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","42","0","0","0","0","0","0","0","0","0","0","2"
"0x7ffbdb401ae0","      PLOP3.LUT P0, PT, PT, PT, PT, 0x80, 0x8","3","3","3","14336","458752","458752","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7ffbdb401af0","      UMOV UR33, 0x4001","0","0","0","14336","458752","458752","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401b00","@P0   ELECT P2, URZ, PT","123","122","123","458752","14680064","7569408","32","16","16","16","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","68","0","0","0","0","0","0","0","0","45","0","1","0","0","0","9","0","68","0","0","0","0","0","0","0","0","45","0","0","0","0","0","9"
"0x7ffbdb401b10","      UTCCP.T.S.4x32dp128bit tmem[UR4+0x88], gdesc[UR32]","27","0","27","458752","14680064","14680064","32","32","16","0","0","TmemShared","Load,Store","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401b20","@P2   PLOP3.LUT P0, PT, P2, PT, PT, 0x8, 0x80","337","307","337","458752","14680064","458752","32","1","31","31","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","307"
"0x7ffbdb401b30","      PLOP3.LUT P2, PT, PT, PT, PT, 0x8, 0x80","56","25","56","458752","14680064","14680064","32","32","31","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"0x7ffbdb401b40","@P0   BRA.U.ANY 0x7ffbdb401b00","311","277","311","458752","14680064","7110656","32","15","17","17","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","0","0","0","277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","277"
"0x7ffbdb401b50","      PLOP3.LUT P0, PT, PT, PT, PT, 0x80, 0x8","145","120","145","14336","458752","458752","32","32","17","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120"
"0x7ffbdb401b60","      UMOV UR31, 0x4001","0","0","0","14336","458752","458752","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401b70","@P0   ELECT P2, URZ, PT","164","163","164","458752","14680064","7569408","32","16","16","16","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","90","0","0","0","0","0","0","0","0","63","0","1","0","0","0","10","0","90","0","0","0","0","0","0","0","0","63","0","0","0","0","0","10"
"0x7ffbdb401b80","      UTCCP.T.S.4x32dp128bit tmem[UR4+0x98], gdesc[UR30]","89","53","89","458752","14680064","14680064","32","32","16","0","0","TmemShared","Load,Store","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","0","0","0","0","0","0"
"0x7ffbdb401b90","@P2   PLOP3.LUT P0, PT, P2, PT, PT, 0x8, 0x80","301","282","301","458752","14680064","458752","32","1","31","31","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","282","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","282"
"0x7ffbdb401ba0","      PLOP3.LUT P2, PT, PT, PT, PT, 0x8, 0x80","75","35","75","458752","14680064","14680064","32","32","31","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"0x7ffbdb401bb0","@P0   BRA.U.ANY 0x7ffbdb401b70","313","280","313","458752","14680064","7110656","32","15","17","17","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","0","0","0","280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280"
"0x7ffbdb401bc0","      FENCE.VIEW.ASYNC.T","140","118","140","14336","458752","458752","32","32","17","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","118"
"0x7ffbdb401bd0","      PLOP3.LUT P0, PT, PT, PT, PT, 0x8, 0x80","0","0","0","14336","458752","458752","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401be0","@!UP0 UMOV UR16, 0x0","1","0","1","14336","458752","114688","32","8","24","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401bf0","      PLOP3.LUT P2, PT, P1, PT, PT, 0x8, 0x80","0","0","0","14336","458752","458752","32","32","24","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401c00","@!UP0 UMOV UR17, 0x8200480","0","0","0","14336","458752","114688","32","8","24","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401c10","      VOTEU.ALL UP1, P1","3","3","3","14336","458752","458752","32","32","24","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"0x7ffbdb401c20","@!UP0 UMOV UR8, UR26","1","0","1","14336","458752","114688","32","8","24","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401c30","@!UP0 UMOV UR9, 0xc0004010","0","0","0","14336","458752","114688","32","8","0","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401c40","@!UP0 UMOV UR10, UR28","0","0","0","14336","458752","114688","32","8","0","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401c50","@!UP0 UMOV UR11, 0xc0004010","3","0","3","14336","458752","114688","32","8","0","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401c60","@P2   ELECT P0, URZ, PT","5","4","5","14336","458752","3584","32","0","8","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x7ffbdb401c70","@!UP1 UTCOMMA.4X gdesc[UR8], gdesc[UR10], tmem[UR4], tmem[UR16], idesc[UR17], tmem, [UR50], UPT","0","0","0","14336","458752","114688","32","8","8","24","0","TmemShared","Load,Store","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401c80","@P0   PLOP3.LUT P2, PT, P0, PT, PT, 0x8, 0x80","9","6","9","14336","458752","3584","32","0","8","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"0x7ffbdb401c90","      PLOP3.LUT P0, PT, PT, PT, PT, 0x8, 0x80","1","0","1","14336","458752","458752","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401ca0","@P2   BRA.U.ANY 0x7ffbdb401c60","12","9","12","14336","458752","0","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"
"0x7ffbdb401cb0","      R2UR UR8, R3","3","3","3","14336","458752","458752","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7ffbdb401cc0","@!P1  IMAD.MOV.U32 R7, RZ, RZ, RZ","1","0","1","14336","458752","3584","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401cd0","      PLOP3.LUT P0, PT, PT, PT, PT, 0x8, 0x80","3","0","3","14336","458752","458752","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401ce0","      VOTEU.ALL UP1, P1","2","0","2","14336","458752","458752","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401cf0","      PLOP3.LUT P2, PT, P1, PT, PT, 0x8, 0x80","0","0","0","14336","458752","458752","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401d00","@!P1  R2UR UR9, R7","1","0","1","14336","458752","3584","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401d10","      IMAD.U32 R6, RZ, RZ, UR8","6","6","6","14336","458752","458752","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"0x7ffbdb401d20","@!P1  R2UR UR8, R6","5","3","5","14336","458752","3584","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7ffbdb401d30","@!UP0 UMOV UR8, UR8","16","15","16","14336","458752","114688","32","8","8","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"0x7ffbdb401d40","@P2   ELECT P0, URZ, PT","6","5","6","14336","458752","3584","32","0","8","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"0x7ffbdb401d50","@!UP1 UTCBAR [UR8], URZ","1","0","1","14336","458752","114688","32","8","8","24","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401d60","@P0   PLOP3.LUT P2, PT, P0, PT, PT, 0x8, 0x80","5","3","5","14336","458752","3584","32","0","8","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7ffbdb401d70","      PLOP3.LUT P0, PT, PT, PT, PT, 0x8, 0x80","1","0","1","14336","458752","458752","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7ffbdb401d80","@P2   BRA.U.ANY 0x7ffbdb401d40","11","11","11","14336","458752","0","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11"
"0x7ffbdb401d90","      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR15+0x8], R4","6","3","6","14336","458752","458752","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7ffbdb401da0","@!P0  BRA 0x7ffbdb401d90","55","53","55","14336","458752","0","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","0","1"
"0x7ffbdb401db0","      PLOP3.LUT P0, PT, PT, PT, PT, 0x80, 0x8","5","5","5","14336","458752","458752","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
